date,datatype,station,value,month_abbr
3,TMAX,GHCND:USR0000NFAI,67.0,Mar
3,TMIN,GHCND:USR0000NFAI,46.05,Mar
4,TMAX,GHCND:USR0000NFAI,73.6,Apr
4,TMIN,GHCND:USR0000NFAI,52.6,Apr
5,TMAX,GHCND:USR0000NFAI,81.1,May
5,TMIN,GHCND:USR0000NFAI,63.2,May
6,TMAX,GHCND:USR0000NFAI,87.7,Jun
6,TMIN,GHCND:USR0000NFAI,68.5,Jun
7,TMAX,GHCND:USR0000NFAI,89.7,Jul
7,TMIN,GHCND:USR0000NFAI,74.0,Jul
8,TMAX,GHCND:USR0000NFAI,86.9,Aug
8,TMIN,GHCND:USR0000NFAI,71.2,Aug
9,TMAX,GHCND:USR0000NFAI,81.7,Sep
9,TMIN,GHCND:USR0000NFAI,67.1,Sep
10,TMAX,GHCND:USR0000NFAI,75.2,Oct
10,TMIN,GHCND:USR0000NFAI,54.3,Oct
11,TMAX,GHCND:USR0000NFAI,67.7,Nov
11,TMIN,GHCND:USR0000NFAI,48.6,Nov
12,TMAX,GHCND:USR0000NFAI,56.8,Dec
12,TMIN,GHCND:USR0000NFAI,37.7,Dec
3,TMAX,GHCND:USR0000ATAH,11.2,Mar
3,TMIN,GHCND:USR0000ATAH,2.2,Mar
4,TMAX,GHCND:USR0000ATAH,24.2,Apr
4,TMIN,GHCND:USR0000ATAH,13.4,Apr
5,TMAX,GHCND:USR0000ATAH,37.5,May
5,TMIN,GHCND:USR0000ATAH,26.2,May
6,TMAX,GHCND:USR0000ATAH,58.1,Jun
6,TMIN,GHCND:USR0000ATAH,43.6,Jun
7,TMAX,GHCND:USR0000ATAH,55.1,Jul
7,TMIN,GHCND:USR0000ATAH,43.5,Jul
8,TMAX,GHCND:USR0000ATAH,48.8,Aug
8,TMIN,GHCND:USR0000ATAH,39.8,Aug
9,TMAX,GHCND:USR0000ATAH,42.1,Sep
9,TMIN,GHCND:USR0000ATAH,35.5,Sep
10,TMAX,GHCND:USR0000ATAH,27.3,Oct
10,TMIN,GHCND:USR0000ATAH,20.9,Oct
12,TMAX,GHCND:USR0000ATAH,14.1,Dec
12,TMIN,GHCND:USR0000ATAH,6.9,Dec
1,TMAX,GHCND:USR0000NCRN,49.1,Jan
1,TMIN,GHCND:USR0000NCRN,28.9,Jan
2,TMAX,GHCND:USR0000NCRN,58.7,Feb
2,TMIN,GHCND:USR0000NCRN,38.0,Feb
3,TMAX,GHCND:USR0000NCRN,66.85,Mar
3,TMIN,GHCND:USR0000NCRN,47.05,Mar
4,TMAX,GHCND:USR0000NCRN,71.7,Apr
4,TMIN,GHCND:USR0000NCRN,53.0,Apr
5,TMAX,GHCND:USR0000NCRN,79.7,May
5,TMIN,GHCND:USR0000NCRN,63.5,May
6,TMAX,GHCND:USR0000NCRN,85.4,Jun
6,TMIN,GHCND:USR0000NCRN,68.4,Jun
7,TMAX,GHCND:USR0000NCRN,86.2,Jul
7,TMIN,GHCND:USR0000NCRN,74.6,Jul
8,TMAX,GHCND:USR0000NCRN,85.4,Aug
8,TMIN,GHCND:USR0000NCRN,70.8,Aug
9,TMAX,GHCND:USR0000NCRN,81.7,Sep
9,TMIN,GHCND:USR0000NCRN,68.1,Sep
10,TMAX,GHCND:USR0000NCRN,74.6,Oct
10,TMIN,GHCND:USR0000NCRN,53.9,Oct
11,TMAX,GHCND:USR0000NCRN,67.7,Nov
11,TMIN,GHCND:USR0000NCRN,49.3,Nov
12,TMAX,GHCND:USR0000NCRN,57.8,Dec
12,TMIN,GHCND:USR0000NCRN,37.5,Dec
1,TMAX,GHCND:USC00267369,54.3,Jan
1,TMIN,GHCND:USC00267369,33.9,Jan
2,TMAX,GHCND:USC00267369,66.3,Feb
2,TMIN,GHCND:USC00267369,43.1,Feb
3,TMAX,GHCND:USC00267369,64.3,Mar
3,TMIN,GHCND:USC00267369,41.6,Mar
4,TMAX,GHCND:USC00267369,74.3,Apr
4,TMIN,GHCND:USC00267369,46.4,Apr
5,TMAX,GHCND:USC00267369,83.9,May
5,TMIN,GHCND:USC00267369,57.1,May
6,TMAX,GHCND:USC00267369,98.3,Jun
6,TMIN,GHCND:USC00267369,71.5,Jun
7,TMAX,GHCND:USC00267369,104.1,Jul
7,TMIN,GHCND:USC00267369,78.9,Jul
8,TMAX,GHCND:USC00267369,97.9,Aug
8,TMIN,GHCND:USC00267369,73.7,Aug
9,TMAX,GHCND:USC00267369,92.6,Sep
9,TMIN,GHCND:USC00267369,68.1,Sep
10,TMAX,GHCND:USC00267369,86.5,Oct
10,TMIN,GHCND:USC00267369,61.5,Oct
11,TMAX,GHCND:USC00267369,62.3,Nov
11,TMIN,GHCND:USC00267369,40.5,Nov
12,TMAX,GHCND:USC00267369,61.1,Dec
12,TMIN,GHCND:USC00267369,42.3,Dec
1,TMAX,GHCND:USR0000FMER,65.7,Jan
1,TMIN,GHCND:USR0000FMER,46.1,Jan
2,TMAX,GHCND:USR0000FMER,76.8,Feb
2,TMIN,GHCND:USR0000FMER,57.6,Feb
3,TMAX,GHCND:USR0000FMER,79.15,Mar
3,TMIN,GHCND:USR0000FMER,56.8,Mar
4,TMAX,GHCND:USR0000FMER,80.9,Apr
4,TMIN,GHCND:USR0000FMER,57.5,Apr
5,TMAX,GHCND:USR0000FMER,89.4,May
5,TMIN,GHCND:USR0000FMER,67.2,May
6,TMAX,GHCND:USR0000FMER,90.1,Jun
6,TMIN,GHCND:USR0000FMER,72.4,Jun
7,TMAX,GHCND:USR0000FMER,92.1,Jul
7,TMIN,GHCND:USR0000FMER,73.9,Jul
8,TMAX,GHCND:USR0000FMER,91.2,Aug
8,TMIN,GHCND:USR0000FMER,74.3,Aug
9,TMAX,GHCND:USR0000FMER,89.3,Sep
9,TMIN,GHCND:USR0000FMER,74.3,Sep
10,TMAX,GHCND:USR0000FMER,84.2,Oct
10,TMIN,GHCND:USR0000FMER,70.4,Oct
11,TMAX,GHCND:USR0000FMER,79.2,Nov
11,TMIN,GHCND:USR0000FMER,63.6,Nov
12,TMAX,GHCND:USR0000FMER,72.8,Dec
12,TMIN,GHCND:USR0000FMER,58.2,Dec
1,TMAX,GHCND:USR0000NLPT,32.8,Jan
1,TMIN,GHCND:USR0000NLPT,13.0,Jan
2,TMAX,GHCND:USR0000NLPT,43.2,Feb
2,TMIN,GHCND:USR0000NLPT,22.9,Feb
3,TMAX,GHCND:USR0000NLPT,44.3,Mar
3,TMIN,GHCND:USR0000NLPT,24.200000000000003,Mar
4,TMAX,GHCND:USR0000NLPT,52.9,Apr
4,TMIN,GHCND:USR0000NLPT,31.3,Apr
5,TMAX,GHCND:USR0000NLPT,60.1,May
5,TMIN,GHCND:USR0000NLPT,36.0,May
6,TMAX,GHCND:USR0000NLPT,76.5,Jun
6,TMIN,GHCND:USR0000NLPT,51.9,Jun
7,TMAX,GHCND:USR0000NLPT,81.0,Jul
7,TMIN,GHCND:USR0000NLPT,55.4,Jul
8,TMAX,GHCND:USR0000NLPT,76.1,Aug
8,TMIN,GHCND:USR0000NLPT,53.5,Aug
9,TMAX,GHCND:USR0000NLPT,72.0,Sep
9,TMIN,GHCND:USR0000NLPT,48.7,Sep
10,TMAX,GHCND:USR0000NLPT,61.5,Oct
10,TMIN,GHCND:USR0000NLPT,41.2,Oct
11,TMAX,GHCND:USR0000NLPT,41.4,Nov
11,TMIN,GHCND:USR0000NLPT,20.6,Nov
12,TMAX,GHCND:USR0000NLPT,43.8,Dec
12,TMIN,GHCND:USR0000NLPT,23.4,Dec
1,TMAX,GHCND:USC00421171,40.0,Jan
1,TMIN,GHCND:USC00421171,17.2,Jan
2,TMAX,GHCND:USC00421171,55.5,Feb
2,TMIN,GHCND:USC00421171,28.5,Feb
3,TMAX,GHCND:USC00421171,57.35,Mar
3,TMIN,GHCND:USC00421171,34.05,Mar
4,TMAX,GHCND:USC00421171,66.2,Apr
4,TMIN,GHCND:USC00421171,41.9,Apr
5,TMAX,GHCND:USC00421171,73.0,May
5,TMIN,GHCND:USC00421171,47.8,May
6,TMAX,GHCND:USC00421171,89.1,Jun
6,TMIN,GHCND:USC00421171,62.2,Jun
7,TMAX,GHCND:USC00421171,94.4,Jul
7,TMIN,GHCND:USC00421171,67.5,Jul
8,TMAX,GHCND:USC00421171,88.3,Aug
8,TMIN,GHCND:USC00421171,64.1,Aug
9,TMAX,GHCND:USC00421171,83.7,Sep
9,TMIN,GHCND:USC00421171,58.5,Sep
10,TMAX,GHCND:USC00421171,72.9,Oct
10,TMIN,GHCND:USC00421171,50.1,Oct
11,TMAX,GHCND:USC00421171,49.0,Nov
11,TMIN,GHCND:USC00421171,28.7,Nov
12,TMAX,GHCND:USC00421171,45.6,Dec
12,TMIN,GHCND:USC00421171,23.6,Dec
1,TMAX,GHCND:USC00166584,54.0,Jan
1,TMIN,GHCND:USC00166584,32.0,Jan
2,TMAX,GHCND:USC00166584,63.4,Feb
2,TMIN,GHCND:USC00166584,41.8,Feb
3,TMAX,GHCND:USC00166584,73.65,Mar
3,TMIN,GHCND:USC00166584,49.400000000000006,Mar
4,TMAX,GHCND:USC00166584,80.8,Apr
4,TMIN,GHCND:USC00166584,58.4,Apr
5,TMAX,GHCND:USC00166584,86.8,May
5,TMIN,GHCND:USC00166584,68.1,May
6,TMAX,GHCND:USC00166584,92.5,Jun
6,TMIN,GHCND:USC00166584,71.8,Jun
7,TMAX,GHCND:USC00166584,92.3,Jul
7,TMIN,GHCND:USC00166584,73.9,Jul
8,TMAX,GHCND:USC00166584,95.7,Aug
8,TMIN,GHCND:USC00166584,74.4,Aug
9,TMAX,GHCND:USC00166584,86.8,Sep
9,TMIN,GHCND:USC00166584,67.5,Sep
10,TMAX,GHCND:USC00166584,84.5,Oct
10,TMIN,GHCND:USC00166584,56.2,Oct
11,TMAX,GHCND:USC00166584,75.0,Nov
11,TMIN,GHCND:USC00166584,53.8,Nov
12,TMAX,GHCND:USC00166584,65.1,Dec
12,TMIN,GHCND:USC00166584,43.0,Dec
1,TMAX,GHCND:USC00313976,42.2,Jan
1,TMIN,GHCND:USC00313976,20.6,Jan
2,TMAX,GHCND:USC00313976,54.9,Feb
2,TMIN,GHCND:USC00313976,30.4,Feb
3,TMAX,GHCND:USC00313976,62.2,Mar
3,TMIN,GHCND:USC00313976,36.0,Mar
4,TMAX,GHCND:USC00313976,68.8,Apr
4,TMIN,GHCND:USC00313976,44.0,Apr
5,TMAX,GHCND:USC00313976,76.3,May
5,TMIN,GHCND:USC00313976,54.5,May
6,TMAX,GHCND:USC00313976,81.6,Jun
6,TMIN,GHCND:USC00313976,60.3,Jun
7,TMAX,GHCND:USC00313976,84.7,Jul
7,TMIN,GHCND:USC00313976,65.2,Jul
8,TMAX,GHCND:USC00313976,82.9,Aug
8,TMIN,GHCND:USC00313976,62.0,Aug
9,TMAX,GHCND:USC00313976,75.3,Sep
9,TMIN,GHCND:USC00313976,58.0,Sep
10,TMAX,GHCND:USC00313976,70.9,Oct
10,TMIN,GHCND:USC00313976,43.8,Oct
11,TMAX,GHCND:USC00313976,62.0,Nov
11,TMIN,GHCND:USC00313976,41.1,Nov
12,TMAX,GHCND:USC00313976,50.3,Dec
12,TMIN,GHCND:USC00313976,28.8,Dec
1,TMAX,GHCND:USC00087826,61.8,Jan
1,TMIN,GHCND:USC00087826,42.1,Jan
2,TMAX,GHCND:USC00087826,73.2,Feb
2,TMIN,GHCND:USC00087826,54.3,Feb
3,TMAX,GHCND:USC00087826,72.7,Mar
3,TMIN,GHCND:USC00087826,55.3,Mar
8,TMAX,GHCND:USC00087826,90.0,Aug
8,TMIN,GHCND:USC00087826,75.7,Aug
9,TMAX,GHCND:USC00087826,85.4,Sep
9,TMIN,GHCND:USC00087826,74.3,Sep
10,TMAX,GHCND:USC00087826,80.0,Oct
10,TMIN,GHCND:USC00087826,68.2,Oct
11,TMAX,GHCND:USC00087826,77.4,Nov
11,TMIN,GHCND:USC00087826,62.2,Nov
12,TMAX,GHCND:USC00087826,67.9,Dec
12,TMIN,GHCND:USC00087826,52.3,Dec
1,TMAX,GHCND:USC00360656,33.7,Jan
1,TMIN,GHCND:USC00360656,18.0,Jan
2,TMAX,GHCND:USC00360656,41.2,Feb
2,TMIN,GHCND:USC00360656,24.0,Feb
3,TMAX,GHCND:USC00360656,56.45,Mar
3,TMIN,GHCND:USC00360656,35.15,Mar
4,TMAX,GHCND:USC00360656,64.5,Apr
4,TMIN,GHCND:USC00360656,44.1,Apr
5,TMAX,GHCND:USC00360656,74.9,May
5,TMIN,GHCND:USC00360656,55.3,May
6,TMAX,GHCND:USC00360656,85.4,Jun
6,TMIN,GHCND:USC00360656,62.4,Jun
7,TMAX,GHCND:USC00360656,90.4,Jul
7,TMIN,GHCND:USC00360656,68.3,Jul
8,TMAX,GHCND:USC00360656,81.7,Aug
8,TMIN,GHCND:USC00360656,63.5,Aug
9,TMAX,GHCND:USC00360656,74.7,Sep
9,TMIN,GHCND:USC00360656,56.5,Sep
10,TMAX,GHCND:USC00360656,68.2,Oct
10,TMIN,GHCND:USC00360656,44.1,Oct
11,TMAX,GHCND:USC00360656,58.6,Nov
11,TMIN,GHCND:USC00360656,37.2,Nov
12,TMAX,GHCND:USC00360656,41.1,Dec
12,TMIN,GHCND:USC00360656,27.4,Dec
1,TMAX,GHCND:USC00291153,50.4,Jan
1,TMIN,GHCND:USC00291153,22.5,Jan
2,TMAX,GHCND:USC00291153,65.8,Feb
2,TMIN,GHCND:USC00291153,30.3,Feb
3,TMAX,GHCND:USC00291153,72.15,Mar
3,TMIN,GHCND:USC00291153,41.0,Mar
4,TMAX,GHCND:USC00291153,79.0,Apr
4,TMIN,GHCND:USC00291153,46.3,Apr
5,TMAX,GHCND:USC00291153,91.6,May
5,TMIN,GHCND:USC00291153,58.6,May
6,TMAX,GHCND:USC00291153,99.0,Jun
6,TMIN,GHCND:USC00291153,70.5,Jun
7,TMAX,GHCND:USC00291153,96.4,Jul
7,TMIN,GHCND:USC00291153,69.0,Jul
8,TMAX,GHCND:USC00291153,99.2,Aug
8,TMIN,GHCND:USC00291153,70.9,Aug
9,TMAX,GHCND:USC00291153,87.3,Sep
9,TMIN,GHCND:USC00291153,61.3,Sep
10,TMAX,GHCND:USC00291153,86.0,Oct
10,TMIN,GHCND:USC00291153,51.9,Oct
11,TMAX,GHCND:USC00291153,68.3,Nov
11,TMIN,GHCND:USC00291153,38.5,Nov
12,TMAX,GHCND:USC00291153,63.1,Dec
12,TMIN,GHCND:USC00291153,33.4,Dec
1,TMAX,GHCND:USC00058436,39.6,Jan
1,TMIN,GHCND:USC00058436,7.4,Jan
2,TMAX,GHCND:USC00058436,54.0,Feb
2,TMIN,GHCND:USC00058436,19.3,Feb
3,TMAX,GHCND:USC00058436,58.15,Mar
3,TMIN,GHCND:USC00058436,26.05,Mar
4,TMAX,GHCND:USC00058436,65.4,Apr
4,TMIN,GHCND:USC00058436,33.1,Apr
5,TMAX,GHCND:USC00058436,73.0,May
5,TMIN,GHCND:USC00058436,40.5,May
6,TMAX,GHCND:USC00058436,87.1,Jun
6,TMIN,GHCND:USC00058436,54.8,Jun
7,TMAX,GHCND:USC00058436,87.1,Jul
7,TMIN,GHCND:USC00058436,54.2,Jul
8,TMAX,GHCND:USC00058436,88.4,Aug
8,TMIN,GHCND:USC00058436,55.5,Aug
9,TMAX,GHCND:USC00058436,80.4,Sep
9,TMIN,GHCND:USC00058436,46.6,Sep
10,TMAX,GHCND:USC00058436,74.6,Oct
10,TMIN,GHCND:USC00058436,39.0,Oct
11,TMAX,GHCND:USC00058436,53.0,Nov
11,TMIN,GHCND:USC00058436,23.6,Nov
12,TMAX,GHCND:USC00058436,54.6,Dec
12,TMIN,GHCND:USC00058436,21.7,Dec
1,TMAX,GHCND:USC00443229,39.0,Jan
1,TMIN,GHCND:USC00443229,20.4,Jan
2,TMAX,GHCND:USC00443229,46.8,Feb
2,TMIN,GHCND:USC00443229,27.7,Feb
3,TMAX,GHCND:USC00443229,60.05,Mar
3,TMIN,GHCND:USC00443229,34.7,Mar
4,TMAX,GHCND:USC00443229,67.0,Apr
4,TMIN,GHCND:USC00443229,44.9,Apr
5,TMAX,GHCND:USC00443229,74.6,May
5,TMIN,GHCND:USC00443229,55.1,May
6,TMAX,GHCND:USC00443229,84.1,Jun
6,TMIN,GHCND:USC00443229,59.8,Jun
7,TMAX,GHCND:USC00443229,90.2,Jul
7,TMIN,GHCND:USC00443229,66.1,Jul
8,TMAX,GHCND:USC00443229,85.3,Aug
8,TMIN,GHCND:USC00443229,62.0,Aug
9,TMAX,GHCND:USC00443229,75.9,Sep
9,TMIN,GHCND:USC00443229,56.1,Sep
10,TMAX,GHCND:USC00443229,68.8,Oct
